algo,lr,loss
cover:4:psi:0.01:mtr,learning_rate:0.3,0.7931985714285714
cover:16:psi:1.0:mtr,learning_rate:0.03,0.7932415714285713
bag:16:dr,learning_rate:3.0,0.7932555714285714
cover:4:psi:1.0:nounif:dr,learning_rate:1.0,0.7934067142857142
cover:4:psi:1.0:mtr,learning_rate:1.0,0.7934262857142856
bag:4:dr,learning_rate:0.1,0.7934645714285713
cover:8:psi:0:mtr,learning_rate:1.0,0.7936211428571429
cover:4:psi:0:ips,learning_rate:3.0,0.7936242857142858
cover:16:psi:0.01:ips,learning_rate:3.0,0.7936721428571428
cover:16:psi:0:ips,learning_rate:3.0,0.7936777142857142
cover:8:psi:0:ips,learning_rate:3.0,0.7937190000000001
epsilon:0.1:ips,learning_rate:3.0,0.7937545714285713
cover:4:psi:1.0:mtr,learning_rate:0.03,0.7938201428571429
cover:4:psi:0:mtr,learning_rate:3.0,0.7938652857142856
cover:16:psi:0:mtr,learning_rate:3.0,0.7938965714285714
cover:4:psi:0.1:mtr,learning_rate:3.0,0.7939131428571429
bag:8:greedify:dr,learning_rate:3.0,0.7940048571428572
cover:8:psi:0.01:mtr,learning_rate:1.0,0.7940498571428571
cover:8:psi:0.1:ips,learning_rate:10.0,0.7940518571428571
cover:1:ips,learning_rate:3.0,0.7940632857142857
bag:16:greedify:dr,learning_rate:0.3,0.7941
cover:4:psi:0.1:dr,learning_rate:1.0,0.7941592857142856
cover:8:psi:0.1:dr,learning_rate:0.3,0.7941598571428573
cover:4:psi:0.1:dr,learning_rate:0.3,0.7941628571428571
cover:4:psi:0.1:ips,learning_rate:10.0,0.7942685714285715
cover:8:psi:1.0:nounif:dr,learning_rate:1.0,0.7943192857142857
cover:4:psi:0:dr,learning_rate:1.0,0.7943611428571428
cover:4:psi:1.0:dr,learning_rate:1.0,0.7943632857142857
cover:8:psi:0:mtr,learning_rate:0.3,0.7943942857142856
epsilon:0.1:dr,learning_rate:3.0,0.7945135714285714
cover:8:psi:0.1:dr,learning_rate:1.0,0.7945145714285714
cover:8:psi:1.0:dr,learning_rate:1.0,0.7945498571428571
cover:8:psi:1.0:ips,learning_rate:0.1,0.7945708571428572
cover:16:psi:0:dr,learning_rate:1.0,0.7946348571428572
cover:16:psi:0.01:dr,learning_rate:0.3,0.794636
bag:8:dr,learning_rate:10.0,0.7946704285714284
cover:8:psi:1.0:mtr,learning_rate:0.03,0.7947652857142857
cover:16:psi:0:dr,learning_rate:0.3,0.794872857142857
cover:16:psi:0.01:mtr,learning_rate:0.3,0.7948818571428571
bag:16:greedify:dr,learning_rate:10.0,0.7948997142857143
cover:16:psi:0.1:ips,learning_rate:10.0,0.7949335714285716
cover:8:psi:0:ips,learning_rate:1.0,0.7950268571428571
epsilon:0.05:dr,learning_rate:3.0,0.795051
cover:4:psi:0:ips,learning_rate:1.0,0.7951142857142857
cover:8:psi:0.1:mtr,learning_rate:1.0,0.7951314285714286
epsilon:0.05:dr,learning_rate:1.0,0.795191
cover:8:psi:0.01:dr,learning_rate:0.3,0.7952407142857142
cover:16:psi:0.01:dr,learning_rate:1.0,0.7952978571428571
cover:4:psi:0.01:dr,learning_rate:1.0,0.795304
cover:4:psi:0.01:mtr,learning_rate:3.0,0.7953098571428571
cover:16:psi:0:ips,learning_rate:1.0,0.7953482857142857
cover:16:psi:0.1:dr,learning_rate:0.3,0.7953764285714285
cover:4:psi:0.1:ips,learning_rate:3.0,0.7954192857142858
epsilon:0.02:dr,learning_rate:0.3,0.7954951428571428
cover:1:mtr,learning_rate:0.03,0.7956138571428572
cover:1:dr,learning_rate:0.3,0.795628
cover:16:psi:0.01:ips,learning_rate:1.0,0.7957229999999998
cover:4:psi:0:mtr,learning_rate:10.0,0.7957257142857143
epsilon:0.05:ips,learning_rate:3.0,0.7957447142857144
cover:4:psi:1.0:nounif:mtr,learning_rate:1.0,0.795763
cover:8:psi:0.01:dr,learning_rate:1.0,0.7957714285714285
cover:8:psi:1.0:nounif:ips,learning_rate:0.003,0.7957817142857143
cover:8:psi:1.0:nounif:mtr,learning_rate:1.0,0.7957835714285715
cover:16:psi:0.1:dr,learning_rate:1.0,0.7958647142857143
cover:1:ips,learning_rate:1.0,0.7959104285714286
bag:8:greedify:dr,learning_rate:10.0,0.7959444285714286
cover:16:psi:1.0:nounif:dr,learning_rate:1.0,0.7959465714285715
cover:4:psi:0.01:ips,learning_rate:1.0,0.7959752857142856
cover:8:psi:0:dr,learning_rate:1.0,0.7959754285714286
cover:1:dr,learning_rate:1.0,0.7960237142857142
cover:8:psi:1.0:mtr,learning_rate:1.0,0.7960372857142859
cover:8:psi:0.1:ips,learning_rate:3.0,0.7960681428571428
cover:16:psi:1.0:nounif:mtr,learning_rate:1.0,0.7961534285714286
cover:16:psi:1.0:dr,learning_rate:0.03,0.7961541428571428
cover:8:psi:1.0:ips,learning_rate:0.3,0.7961675714285715
bag:2:greedify:dr,learning_rate:0.1,0.7962137142857143
cover:4:psi:0.1:ips,learning_rate:1.0,0.7962285714285714
cover:16:psi:0:mtr,learning_rate:1.0,0.7962502857142858
cover:16:psi:0.01:mtr,learning_rate:10.0,0.7964039999999999
bag:16:dr,learning_rate:10.0,0.7964304285714288
epsilon:0.1:dr,learning_rate:10.0,0.7965492857142856
cover:8:psi:1.0:mtr,learning_rate:3.0,0.7965504285714287
cover:4:psi:1.0:mtr,learning_rate:3.0,0.7965937142857141
epsilon:0.1:mtr,learning_rate:0.03,0.796764857142857
cover:16:psi:0.01:nounif:ips,learning_rate:0.03,0.7968397142857142
cover:16:psi:0:dr,learning_rate:3.0,0.7968748571428571
cover:4:psi:1.0:ips,learning_rate:0.3,0.7969419999999999
cover:16:psi:0.1:ips,learning_rate:1.0,0.7969751428571428
cover:4:psi:0:dr,learning_rate:0.3,0.796993857142857
epsilon:0.02:ips,learning_rate:3.0,0.7969954285714286
cover:4:psi:0.01:ips,learning_rate:0.3,0.7970247142857143
cover:4:psi:0:nounif:ips,learning_rate:0.01,0.7970945714285713
cover:16:psi:0.1:nounif:ips,learning_rate:0.03,0.7970988571428571
cover:16:psi:0.1:ips,learning_rate:3.0,0.7971098571428572
cover:16:psi:1.0:dr,learning_rate:1.0,0.7971132857142856
cover:4:psi:0.01:mtr,learning_rate:10.0,0.7971351428571429
cover:8:psi:0.1:ips,learning_rate:1.0,0.7971428571428572
cover:8:psi:0.1:mtr,learning_rate:3.0,0.797166
cover:4:psi:0.01:dr,learning_rate:0.3,0.797204857142857
cover:16:psi:1.0:ips,learning_rate:0.1,0.7972151428571429
cover:8:psi:0:dr,learning_rate:0.3,0.7972537142857142
cover:8:psi:0:ips,learning_rate:0.3,0.7972705714285715
cover:4:psi:0.1:dr,learning_rate:3.0,0.7973117142857141
cover:4:psi:0.01:nounif:ips,learning_rate:0.03,0.7973348571428571
cover:4:psi:0.1:mtr,learning_rate:10.0,0.7973511428571429
cover:8:psi:0:mtr,learning_rate:3.0,0.7973728571428571
cover:1:nounif:dr,learning_rate:0.03,0.7973761428571429
epsilon:0:dr,learning_rate:0.03,0.7973761428571429
bag:16:ips,learning_rate:10.0,0.7974351428571429
cover:8:psi:0.1:nounif:ips,learning_rate:0.03,0.7974488571428572
cover:8:psi:0.01:ips,learning_rate:0.3,0.7975055714285715
cover:16:psi:1.0:mtr,learning_rate:1.0,0.7975767142857143
cover:16:psi:0.1:nounif:ips,learning_rate:0.1,0.7975895714285715
cover:16:psi:0.01:nounif:ips,learning_rate:0.01,0.7976482857142858
cover:4:psi:0.1:nounif:ips,learning_rate:0.03,0.7976544285714285
