algo,lr,loss
cover:16:psi:0:nounif:ips,learning_rate:10.0,0.8119968
bag:8:ips,learning_rate:10.0,0.8121107999999999
epsilon:0:mtr,learning_rate:0.003,0.8122532
cover:1:nounif:mtr,learning_rate:0.003,0.8122532
bag:2:mtr,learning_rate:0.01,0.812555
cover:8:psi:0.1:dr,learning_rate:0.01,0.8127122
cover:16:psi:0.01:nounif:ips,learning_rate:0.03,0.8128323999999999
bag:2:ips,learning_rate:0.03,0.8130188
cover:16:psi:0:nounif:mtr,learning_rate:3.0,0.8130388
cover:4:psi:0.01:nounif:ips,learning_rate:0.1,0.8132820000000001
bag:2:greedify:ips,learning_rate:3.0,0.8134058
cover:16:psi:0:nounif:ips,learning_rate:0.3,0.8135839999999999
bag:16:greedify:ips,learning_rate:3.0,0.8136192
cover:8:psi:0.01:dr,learning_rate:10.0,0.8139200000000001
cover:4:psi:0.01:ips,learning_rate:0.03,0.8140227999999998
cover:1:nounif:ips,learning_rate:10.0,0.8142066
epsilon:0:ips,learning_rate:10.0,0.8142066
cover:4:psi:0:nounif:ips,learning_rate:10.0,0.8142066
cover:8:psi:1.0:dr,learning_rate:10.0,0.8142944
cover:4:psi:1.0:dr,learning_rate:0.1,0.814415
cover:1:nounif:mtr,learning_rate:0.001,0.8144214
epsilon:0:mtr,learning_rate:0.001,0.8144214
cover:16:psi:0:nounif:ips,learning_rate:0.1,0.8144498
cover:1:ips,learning_rate:0.01,0.8145635999999999
cover:8:psi:0.1:nounif:dr,learning_rate:0.01,0.814574
bag:2:mtr,learning_rate:0.003,0.8149252
bag:2:greedify:ips,learning_rate:0.01,0.815095
cover:16:psi:0.1:nounif:dr,learning_rate:0.003,0.8153369999999999
