ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
loan1,2,dr,learning_rate:10.0,bag:16:greedify:dr,0.129397,,,0.129397
loan1,2,ips,learning_rate:10.0,bag:16:greedify:ips,0.199636,,,0.199636
loan1,2,mtr,learning_rate:10.0,bag:16:greedify:mtr,0.122918,,,0.122918
loan1,2,dr,learning_rate:0.001,cover:1:dr,0.169657,,,0.169657
loan1,2,ips,learning_rate:0.001,cover:1:ips,0.170817,,,0.170817
loan1,2,mtr,learning_rate:0.001,cover:1:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.003,cover:1:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.003,cover:1:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.003,cover:1:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.01,cover:1:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.01,cover:1:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.01,cover:1:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.03,cover:1:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.03,cover:1:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.03,cover:1:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.1,cover:1:dr,0.167157,,,0.167157
loan1,2,ips,learning_rate:0.1,cover:1:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.1,cover:1:mtr,0.162757,,,0.162757
loan1,2,dr,learning_rate:0.3,cover:1:dr,0.160257,,,0.160257
loan1,2,ips,learning_rate:0.3,cover:1:ips,0.166217,,,0.166217
loan1,2,mtr,learning_rate:0.3,cover:1:mtr,0.156917,,,0.156917
loan1,2,dr,learning_rate:1.0,cover:1:dr,0.150377,,,0.150377
loan1,2,ips,learning_rate:1.0,cover:1:ips,0.168997,,,0.168997
loan1,2,mtr,learning_rate:1.0,cover:1:mtr,0.124558,,,0.124558
loan1,2,dr,learning_rate:3.0,cover:1:dr,0.153917,,,0.153917
loan1,2,ips,learning_rate:3.0,cover:1:ips,0.174857,,,0.174857
loan1,2,mtr,learning_rate:3.0,cover:1:mtr,0.115518,,,0.115518
loan1,2,dr,learning_rate:10.0,cover:1:dr,0.179736,,,0.179736
loan1,2,ips,learning_rate:10.0,cover:1:ips,0.183696,,,0.183696
loan1,2,mtr,learning_rate:10.0,cover:1:mtr,0.117478,,,0.117478
loan1,2,dr,learning_rate:0.001,cover:1:nounif:dr,0.149557,,,0.149557
loan1,2,ips,learning_rate:0.001,cover:1:nounif:ips,0.180696,,,0.180696
loan1,2,mtr,learning_rate:0.001,cover:1:nounif:mtr,0.166437,,,0.166437
loan1,2,dr,learning_rate:0.003,cover:1:nounif:dr,0.162277,,,0.162277
loan1,2,ips,learning_rate:0.003,cover:1:nounif:ips,0.179776,,,0.179776
loan1,2,mtr,learning_rate:0.003,cover:1:nounif:mtr,0.159937,,,0.159937
loan1,2,dr,learning_rate:0.01,cover:1:nounif:dr,0.163377,,,0.163377
loan1,2,ips,learning_rate:0.01,cover:1:nounif:ips,0.179476,,,0.179476
loan1,2,mtr,learning_rate:0.01,cover:1:nounif:mtr,0.163537,,,0.163537
loan1,2,dr,learning_rate:0.03,cover:1:nounif:dr,0.154177,,,0.154177
loan1,2,ips,learning_rate:0.03,cover:1:nounif:ips,0.180096,,,0.180096
loan1,2,mtr,learning_rate:0.03,cover:1:nounif:mtr,0.162417,,,0.162417
loan1,2,dr,learning_rate:0.1,cover:1:nounif:dr,0.143217,,,0.143217
loan1,2,ips,learning_rate:0.1,cover:1:nounif:ips,0.183056,,,0.183056
loan1,2,mtr,learning_rate:0.1,cover:1:nounif:mtr,0.136777,,,0.136777
loan1,2,dr,learning_rate:0.3,cover:1:nounif:dr,0.163677,,,0.163677
loan1,2,ips,learning_rate:0.3,cover:1:nounif:ips,0.191056,,,0.191056
loan1,2,mtr,learning_rate:0.3,cover:1:nounif:mtr,0.163697,,,0.163697
loan1,2,dr,learning_rate:1.0,cover:1:nounif:dr,0.163737,,,0.163737
loan1,2,ips,learning_rate:1.0,cover:1:nounif:ips,0.206296,,,0.206296
loan1,2,mtr,learning_rate:1.0,cover:1:nounif:mtr,0.163677,,,0.163677
loan1,2,dr,learning_rate:3.0,cover:1:nounif:dr,0.119058,,,0.119058
loan1,2,ips,learning_rate:3.0,cover:1:nounif:ips,0.221276,,,0.221276
loan1,2,mtr,learning_rate:3.0,cover:1:nounif:mtr,0.115518,,,0.115518
loan1,2,dr,learning_rate:10.0,cover:1:nounif:dr,0.129517,,,0.129517
loan1,2,ips,learning_rate:10.0,cover:1:nounif:ips,0.235155,,,0.235155
loan1,2,mtr,learning_rate:10.0,cover:1:nounif:mtr,0.126577,,,0.126577
loan1,2,dr,learning_rate:0.001,cover:4:psi:0:dr,0.169557,,,0.169557
loan1,2,ips,learning_rate:0.001,cover:4:psi:0:ips,0.170837,,,0.170837
loan1,2,mtr,learning_rate:0.001,cover:4:psi:0:mtr,0.173337,,,0.173337
loan1,2,dr,learning_rate:0.003,cover:4:psi:0:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.003,cover:4:psi:0:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.003,cover:4:psi:0:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.01,cover:4:psi:0:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.01,cover:4:psi:0:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.01,cover:4:psi:0:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.03,cover:4:psi:0:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.03,cover:4:psi:0:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.03,cover:4:psi:0:mtr,0.167897,,,0.167897
loan1,2,dr,learning_rate:0.1,cover:4:psi:0:dr,0.167117,,,0.167117
loan1,2,ips,learning_rate:0.1,cover:4:psi:0:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.1,cover:4:psi:0:mtr,0.165257,,,0.165257
loan1,2,dr,learning_rate:0.3,cover:4:psi:0:dr,0.160257,,,0.160257
loan1,2,ips,learning_rate:0.3,cover:4:psi:0:ips,0.166237,,,0.166237
loan1,2,mtr,learning_rate:0.3,cover:4:psi:0:mtr,0.157677,,,0.157677
loan1,2,dr,learning_rate:1.0,cover:4:psi:0:dr,0.150657,,,0.150657
loan1,2,ips,learning_rate:1.0,cover:4:psi:0:ips,0.168997,,,0.168997
loan1,2,mtr,learning_rate:1.0,cover:4:psi:0:mtr,0.137797,,,0.137797
loan1,2,dr,learning_rate:3.0,cover:4:psi:0:dr,0.153917,,,0.153917
loan1,2,ips,learning_rate:3.0,cover:4:psi:0:ips,0.174877,,,0.174877
loan1,2,mtr,learning_rate:3.0,cover:4:psi:0:mtr,0.145197,,,0.145197
loan1,2,dr,learning_rate:10.0,cover:4:psi:0:dr,0.180136,,,0.180136
loan1,2,ips,learning_rate:10.0,cover:4:psi:0:ips,0.183736,,,0.183736
loan1,2,mtr,learning_rate:10.0,cover:4:psi:0:mtr,0.167677,,,0.167677
loan1,2,dr,learning_rate:0.001,cover:4:psi:0:nounif:dr,0.150677,,,0.150677
loan1,2,ips,learning_rate:0.001,cover:4:psi:0:nounif:ips,0.180176,,,0.180176
loan1,2,mtr,learning_rate:0.001,cover:4:psi:0:nounif:mtr,0.158817,,,0.158817
loan1,2,dr,learning_rate:0.003,cover:4:psi:0:nounif:dr,0.161557,,,0.161557
loan1,2,ips,learning_rate:0.003,cover:4:psi:0:nounif:ips,0.179236,,,0.179236
loan1,2,mtr,learning_rate:0.003,cover:4:psi:0:nounif:mtr,0.163957,,,0.163957
loan1,2,dr,learning_rate:0.01,cover:4:psi:0:nounif:dr,0.163797,,,0.163797
loan1,2,ips,learning_rate:0.01,cover:4:psi:0:nounif:ips,0.178636,,,0.178636
loan1,2,mtr,learning_rate:0.01,cover:4:psi:0:nounif:mtr,0.163717,,,0.163717
loan1,2,dr,learning_rate:0.03,cover:4:psi:0:nounif:dr,0.163437,,,0.163437
loan1,2,ips,learning_rate:0.03,cover:4:psi:0:nounif:ips,0.180136,,,0.180136
loan1,2,mtr,learning_rate:0.03,cover:4:psi:0:nounif:mtr,0.163717,,,0.163717
loan1,2,dr,learning_rate:0.1,cover:4:psi:0:nounif:dr,0.143217,,,0.143217
loan1,2,ips,learning_rate:0.1,cover:4:psi:0:nounif:ips,0.183436,,,0.183436
loan1,2,mtr,learning_rate:0.1,cover:4:psi:0:nounif:mtr,0.143357,,,0.143357
loan1,2,dr,learning_rate:0.3,cover:4:psi:0:nounif:dr,0.163677,,,0.163677
loan1,2,ips,learning_rate:0.3,cover:4:psi:0:nounif:ips,0.192456,,,0.192456
loan1,2,mtr,learning_rate:0.3,cover:4:psi:0:nounif:mtr,0.163677,,,0.163677
loan1,2,dr,learning_rate:1.0,cover:4:psi:0:nounif:dr,0.163737,,,0.163737
loan1,2,ips,learning_rate:1.0,cover:4:psi:0:nounif:ips,0.206296,,,0.206296
loan1,2,mtr,learning_rate:1.0,cover:4:psi:0:nounif:mtr,0.114138,,,0.114138
loan1,2,dr,learning_rate:3.0,cover:4:psi:0:nounif:dr,0.119058,,,0.119058
loan1,2,ips,learning_rate:3.0,cover:4:psi:0:nounif:ips,0.221536,,,0.221536
loan1,2,mtr,learning_rate:3.0,cover:4:psi:0:nounif:mtr,0.160977,,,0.160977
loan1,2,dr,learning_rate:10.0,cover:4:psi:0:nounif:dr,0.129517,,,0.129517
loan1,2,ips,learning_rate:10.0,cover:4:psi:0:nounif:ips,0.235955,,,0.235955
loan1,2,mtr,learning_rate:10.0,cover:4:psi:0:nounif:mtr,0.144817,,,0.144817
loan1,2,dr,learning_rate:0.001,cover:4:psi:0.01:dr,0.170517,,,0.170517
loan1,2,ips,learning_rate:0.001,cover:4:psi:0.01:ips,0.177936,,,0.177936
loan1,2,mtr,learning_rate:0.001,cover:4:psi:0.01:mtr,0.177536,,,0.177536
loan1,2,dr,learning_rate:0.003,cover:4:psi:0.01:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.003,cover:4:psi:0.01:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.003,cover:4:psi:0.01:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.01,cover:4:psi:0.01:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.01,cover:4:psi:0.01:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.01,cover:4:psi:0.01:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.03,cover:4:psi:0.01:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.03,cover:4:psi:0.01:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.03,cover:4:psi:0.01:mtr,0.167897,,,0.167897
loan1,2,dr,learning_rate:0.1,cover:4:psi:0.01:dr,0.167097,,,0.167097
loan1,2,ips,learning_rate:0.1,cover:4:psi:0.01:ips,0.167937,,,0.167937
loan1,2,mtr,learning_rate:0.1,cover:4:psi:0.01:mtr,0.165277,,,0.165277
loan1,2,dr,learning_rate:0.3,cover:4:psi:0.01:dr,0.159717,,,0.159717
loan1,2,ips,learning_rate:0.3,cover:4:psi:0.01:ips,0.165697,,,0.165697
loan1,2,mtr,learning_rate:0.3,cover:4:psi:0.01:mtr,0.158097,,,0.158097
loan1,2,dr,learning_rate:1.0,cover:4:psi:0.01:dr,0.149497,,,0.149497
loan1,2,ips,learning_rate:1.0,cover:4:psi:0.01:ips,0.169577,,,0.169577
loan1,2,mtr,learning_rate:1.0,cover:4:psi:0.01:mtr,0.139397,,,0.139397
loan1,2,dr,learning_rate:3.0,cover:4:psi:0.01:dr,0.155677,,,0.155677
loan1,2,ips,learning_rate:3.0,cover:4:psi:0.01:ips,0.178196,,,0.178196
loan1,2,mtr,learning_rate:3.0,cover:4:psi:0.01:mtr,0.147177,,,0.147177
loan1,2,dr,learning_rate:10.0,cover:4:psi:0.01:dr,0.181096,,,0.181096
loan1,2,ips,learning_rate:10.0,cover:4:psi:0.01:ips,0.191596,,,0.191596
loan1,2,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,0.167137,,,0.167137
loan1,2,dr,learning_rate:0.001,cover:4:psi:0.01:nounif:dr,0.164017,,,0.164017
loan1,2,ips,learning_rate:0.001,cover:4:psi:0.01:nounif:ips,0.164897,,,0.164897
loan1,2,mtr,learning_rate:0.001,cover:4:psi:0.01:nounif:mtr,0.161137,,,0.161137
loan1,2,dr,learning_rate:0.003,cover:4:psi:0.01:nounif:dr,0.163917,,,0.163917
loan1,2,ips,learning_rate:0.003,cover:4:psi:0.01:nounif:ips,0.131537,,,0.131537
loan1,2,mtr,learning_rate:0.003,cover:4:psi:0.01:nounif:mtr,0.163677,,,0.163677
loan1,2,dr,learning_rate:0.01,cover:4:psi:0.01:nounif:dr,0.163897,,,0.163897
loan1,2,ips,learning_rate:0.01,cover:4:psi:0.01:nounif:ips,0.128017,,,0.128017
loan1,2,mtr,learning_rate:0.01,cover:4:psi:0.01:nounif:mtr,0.163757,,,0.163757
loan1,2,dr,learning_rate:0.03,cover:4:psi:0.01:nounif:dr,0.163737,,,0.163737
loan1,2,ips,learning_rate:0.03,cover:4:psi:0.01:nounif:ips,0.136937,,,0.136937
loan1,2,mtr,learning_rate:0.03,cover:4:psi:0.01:nounif:mtr,0.149717,,,0.149717
loan1,2,dr,learning_rate:0.1,cover:4:psi:0.01:nounif:dr,0.136097,,,0.136097
loan1,2,ips,learning_rate:0.1,cover:4:psi:0.01:nounif:ips,0.158137,,,0.158137
loan1,2,mtr,learning_rate:0.1,cover:4:psi:0.01:nounif:mtr,0.163617,,,0.163617
loan1,2,dr,learning_rate:0.3,cover:4:psi:0.01:nounif:dr,0.163677,,,0.163677
loan1,2,ips,learning_rate:0.3,cover:4:psi:0.01:nounif:ips,0.180936,,,0.180936
loan1,2,mtr,learning_rate:0.3,cover:4:psi:0.01:nounif:mtr,0.163677,,,0.163677
loan1,2,dr,learning_rate:1.0,cover:4:psi:0.01:nounif:dr,0.116078,,,0.116078
loan1,2,ips,learning_rate:1.0,cover:4:psi:0.01:nounif:ips,0.202576,,,0.202576
loan1,2,mtr,learning_rate:1.0,cover:4:psi:0.01:nounif:mtr,0.163677,,,0.163677
loan1,2,dr,learning_rate:3.0,cover:4:psi:0.01:nounif:dr,0.121078,,,0.121078
loan1,2,ips,learning_rate:3.0,cover:4:psi:0.01:nounif:ips,0.222036,,,0.222036
loan1,2,mtr,learning_rate:3.0,cover:4:psi:0.01:nounif:mtr,0.161137,,,0.161137
loan1,2,dr,learning_rate:10.0,cover:4:psi:0.01:nounif:dr,0.147217,,,0.147217
loan1,2,ips,learning_rate:10.0,cover:4:psi:0.01:nounif:ips,0.240415,,,0.240415
loan1,2,mtr,learning_rate:10.0,cover:4:psi:0.01:nounif:mtr,0.145417,,,0.145417
loan1,2,dr,learning_rate:0.001,cover:4:psi:0.1:dr,0.181536,,,0.181536
loan1,2,ips,learning_rate:0.001,cover:4:psi:0.1:ips,0.182096,,,0.182096
loan1,2,mtr,learning_rate:0.001,cover:4:psi:0.1:mtr,0.176776,,,0.176776
loan1,2,dr,learning_rate:0.003,cover:4:psi:0.1:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.003,cover:4:psi:0.1:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.003,cover:4:psi:0.1:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.01,cover:4:psi:0.1:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.01,cover:4:psi:0.1:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.01,cover:4:psi:0.1:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.03,cover:4:psi:0.1:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.03,cover:4:psi:0.1:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.03,cover:4:psi:0.1:mtr,0.167897,,,0.167897
loan1,2,dr,learning_rate:0.1,cover:4:psi:0.1:dr,0.166517,,,0.166517
loan1,2,ips,learning_rate:0.1,cover:4:psi:0.1:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.1,cover:4:psi:0.1:mtr,0.164937,,,0.164937
loan1,2,dr,learning_rate:0.3,cover:4:psi:0.1:dr,0.160457,,,0.160457
loan1,2,ips,learning_rate:0.3,cover:4:psi:0.1:ips,0.163997,,,0.163997
loan1,2,mtr,learning_rate:0.3,cover:4:psi:0.1:mtr,0.157397,,,0.157397
loan1,2,dr,learning_rate:1.0,cover:4:psi:0.1:dr,0.149277,,,0.149277
loan1,2,ips,learning_rate:1.0,cover:4:psi:0.1:ips,0.175896,,,0.175896
loan1,2,mtr,learning_rate:1.0,cover:4:psi:0.1:mtr,0.137317,,,0.137317
loan1,2,dr,learning_rate:3.0,cover:4:psi:0.1:dr,0.155177,,,0.155177
loan1,2,ips,learning_rate:3.0,cover:4:psi:0.1:ips,0.192216,,,0.192216
loan1,2,mtr,learning_rate:3.0,cover:4:psi:0.1:mtr,0.147397,,,0.147397
loan1,2,dr,learning_rate:10.0,cover:4:psi:0.1:dr,0.182436,,,0.182436
loan1,2,ips,learning_rate:10.0,cover:4:psi:0.1:ips,0.232875,,,0.232875
loan1,2,mtr,learning_rate:10.0,cover:4:psi:0.1:mtr,0.175636,,,0.175636
loan1,2,dr,learning_rate:0.001,cover:4:psi:0.1:nounif:dr,0.164097,,,0.164097
loan1,2,ips,learning_rate:0.001,cover:4:psi:0.1:nounif:ips,0.202356,,,0.202356
loan1,2,mtr,learning_rate:0.001,cover:4:psi:0.1:nounif:mtr,0.164277,,,0.164277
loan1,2,dr,learning_rate:0.003,cover:4:psi:0.1:nounif:dr,0.164337,,,0.164337
loan1,2,ips,learning_rate:0.003,cover:4:psi:0.1:nounif:ips,0.193896,,,0.193896
loan1,2,mtr,learning_rate:0.003,cover:4:psi:0.1:nounif:mtr,0.164217,,,0.164217
loan1,2,dr,learning_rate:0.01,cover:4:psi:0.1:nounif:dr,0.163797,,,0.163797
loan1,2,ips,learning_rate:0.01,cover:4:psi:0.1:nounif:ips,0.168257,,,0.168257
loan1,2,mtr,learning_rate:0.01,cover:4:psi:0.1:nounif:mtr,0.161777,,,0.161777
loan1,2,dr,learning_rate:0.03,cover:4:psi:0.1:nounif:dr,0.163557,,,0.163557
loan1,2,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.142417,,,0.142417
loan1,2,mtr,learning_rate:0.03,cover:4:psi:0.1:nounif:mtr,0.162957,,,0.162957
loan1,2,dr,learning_rate:0.1,cover:4:psi:0.1:nounif:dr,0.123918,,,0.123918
loan1,2,ips,learning_rate:0.1,cover:4:psi:0.1:nounif:ips,0.144657,,,0.144657
loan1,2,mtr,learning_rate:0.1,cover:4:psi:0.1:nounif:mtr,0.163697,,,0.163697
loan1,2,dr,learning_rate:0.3,cover:4:psi:0.1:nounif:dr,0.163677,,,0.163677
loan1,2,ips,learning_rate:0.3,cover:4:psi:0.1:nounif:ips,0.161897,,,0.161897
loan1,2,mtr,learning_rate:0.3,cover:4:psi:0.1:nounif:mtr,0.163677,,,0.163677
loan1,2,dr,learning_rate:1.0,cover:4:psi:0.1:nounif:dr,0.117178,,,0.117178
loan1,2,ips,learning_rate:1.0,cover:4:psi:0.1:nounif:ips,0.192116,,,0.192116
loan1,2,mtr,learning_rate:1.0,cover:4:psi:0.1:nounif:mtr,0.163677,,,0.163677
loan1,2,dr,learning_rate:3.0,cover:4:psi:0.1:nounif:dr,0.123118,,,0.123118
loan1,2,ips,learning_rate:3.0,cover:4:psi:0.1:nounif:ips,0.226015,,,0.226015
loan1,2,mtr,learning_rate:3.0,cover:4:psi:0.1:nounif:mtr,0.125197,,,0.125197
loan1,2,dr,learning_rate:10.0,cover:4:psi:0.1:nounif:dr,0.148037,,,0.148037
loan1,2,ips,learning_rate:10.0,cover:4:psi:0.1:nounif:ips,0.266395,,,0.266395
loan1,2,mtr,learning_rate:10.0,cover:4:psi:0.1:nounif:mtr,0.141697,,,0.141697
loan1,2,dr,learning_rate:0.001,cover:4:psi:1.0:dr,0.233195,,,0.233195
loan1,2,ips,learning_rate:0.001,cover:4:psi:1.0:ips,0.300814,,,0.300814
loan1,2,mtr,learning_rate:0.001,cover:4:psi:1.0:mtr,0.233215,,,0.233215
loan1,2,dr,learning_rate:0.003,cover:4:psi:1.0:dr,0.331073,,,0.331073
loan1,2,ips,learning_rate:0.003,cover:4:psi:1.0:ips,0.187516,,,0.187516
loan1,2,mtr,learning_rate:0.003,cover:4:psi:1.0:mtr,0.331073,,,0.331073
loan1,2,dr,learning_rate:0.01,cover:4:psi:1.0:dr,0.330333,,,0.330333
loan1,2,ips,learning_rate:0.01,cover:4:psi:1.0:ips,0.330273,,,0.330273
loan1,2,mtr,learning_rate:0.01,cover:4:psi:1.0:mtr,0.330333,,,0.330333
loan1,2,dr,learning_rate:0.03,cover:4:psi:1.0:dr,0.262475,,,0.262475
loan1,2,ips,learning_rate:0.03,cover:4:psi:1.0:ips,0.303854,,,0.303854
loan1,2,mtr,learning_rate:0.03,cover:4:psi:1.0:mtr,0.262535,,,0.262535
loan1,2,dr,learning_rate:0.1,cover:4:psi:1.0:dr,0.173697,,,0.173697
loan1,2,ips,learning_rate:0.1,cover:4:psi:1.0:ips,0.183616,,,0.183616
loan1,2,mtr,learning_rate:0.1,cover:4:psi:1.0:mtr,0.159817,,,0.159817
loan1,2,dr,learning_rate:0.3,cover:4:psi:1.0:dr,0.155377,,,0.155377
loan1,2,ips,learning_rate:0.3,cover:4:psi:1.0:ips,0.188476,,,0.188476
loan1,2,mtr,learning_rate:0.3,cover:4:psi:1.0:mtr,0.156157,,,0.156157
loan1,2,dr,learning_rate:1.0,cover:4:psi:1.0:dr,0.160817,,,0.160817
loan1,2,ips,learning_rate:1.0,cover:4:psi:1.0:ips,0.222676,,,0.222676
loan1,2,mtr,learning_rate:1.0,cover:4:psi:1.0:mtr,0.167017,,,0.167017
loan1,2,dr,learning_rate:3.0,cover:4:psi:1.0:dr,0.185496,,,0.185496
loan1,2,ips,learning_rate:3.0,cover:4:psi:1.0:ips,0.244335,,,0.244335
loan1,2,mtr,learning_rate:3.0,cover:4:psi:1.0:mtr,0.193836,,,0.193836
loan1,2,dr,learning_rate:10.0,cover:4:psi:1.0:dr,0.213096,,,0.213096
loan1,2,ips,learning_rate:10.0,cover:4:psi:1.0:ips,0.290354,,,0.290354
loan1,2,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,0.207856,,,0.207856
loan1,2,dr,learning_rate:0.001,cover:4:psi:1.0:nounif:dr,0.334233,,,0.334233
loan1,2,ips,learning_rate:0.001,cover:4:psi:1.0:nounif:ips,0.309194,,,0.309194
loan1,2,mtr,learning_rate:0.001,cover:4:psi:1.0:nounif:mtr,0.245435,,,0.245435
loan1,2,dr,learning_rate:0.003,cover:4:psi:1.0:nounif:dr,0.330693,,,0.330693
loan1,2,ips,learning_rate:0.003,cover:4:psi:1.0:nounif:ips,0.331413,,,0.331413
loan1,2,mtr,learning_rate:0.003,cover:4:psi:1.0:nounif:mtr,0.330813,,,0.330813
loan1,2,dr,learning_rate:0.01,cover:4:psi:1.0:nounif:dr,0.330673,,,0.330673
loan1,2,ips,learning_rate:0.01,cover:4:psi:1.0:nounif:ips,0.331033,,,0.331033
loan1,2,mtr,learning_rate:0.01,cover:4:psi:1.0:nounif:mtr,0.330693,,,0.330693
loan1,2,dr,learning_rate:0.03,cover:4:psi:1.0:nounif:dr,0.255275,,,0.255275
loan1,2,ips,learning_rate:0.03,cover:4:psi:1.0:nounif:ips,0.315054,,,0.315054
loan1,2,mtr,learning_rate:0.03,cover:4:psi:1.0:nounif:mtr,0.255115,,,0.255115
loan1,2,dr,learning_rate:0.1,cover:4:psi:1.0:nounif:dr,0.156537,,,0.156537
loan1,2,ips,learning_rate:0.1,cover:4:psi:1.0:nounif:ips,0.236415,,,0.236415
loan1,2,mtr,learning_rate:0.1,cover:4:psi:1.0:nounif:mtr,0.154977,,,0.154977
loan1,2,dr,learning_rate:0.3,cover:4:psi:1.0:nounif:dr,0.133537,,,0.133537
loan1,2,ips,learning_rate:0.3,cover:4:psi:1.0:nounif:ips,0.230995,,,0.230995
loan1,2,mtr,learning_rate:0.3,cover:4:psi:1.0:nounif:mtr,0.132517,,,0.132517
loan1,2,dr,learning_rate:1.0,cover:4:psi:1.0:nounif:dr,0.129677,,,0.129677
loan1,2,ips,learning_rate:1.0,cover:4:psi:1.0:nounif:ips,0.279514,,,0.279514
loan1,2,mtr,learning_rate:1.0,cover:4:psi:1.0:nounif:mtr,0.127997,,,0.127997
loan1,2,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,0.133457,,,0.133457
loan1,2,ips,learning_rate:3.0,cover:4:psi:1.0:nounif:ips,0.299654,,,0.299654
loan1,2,mtr,learning_rate:3.0,cover:4:psi:1.0:nounif:mtr,0.134637,,,0.134637
loan1,2,dr,learning_rate:10.0,cover:4:psi:1.0:nounif:dr,0.144557,,,0.144557
loan1,2,ips,learning_rate:10.0,cover:4:psi:1.0:nounif:ips,0.342913,,,0.342913
loan1,2,mtr,learning_rate:10.0,cover:4:psi:1.0:nounif:mtr,0.145817,,,0.145817
loan1,2,dr,learning_rate:0.001,cover:8:psi:0:dr,0.169677,,,0.169677
loan1,2,ips,learning_rate:0.001,cover:8:psi:0:ips,0.170657,,,0.170657
loan1,2,mtr,learning_rate:0.001,cover:8:psi:0:mtr,0.172357,,,0.172357
loan1,2,dr,learning_rate:0.003,cover:8:psi:0:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.003,cover:8:psi:0:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.003,cover:8:psi:0:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.01,cover:8:psi:0:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.01,cover:8:psi:0:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.01,cover:8:psi:0:mtr,0.167917,,,0.167917
loan1,2,dr,learning_rate:0.03,cover:8:psi:0:dr,0.167917,,,0.167917
loan1,2,ips,learning_rate:0.03,cover:8:psi:0:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.03,cover:8:psi:0:mtr,0.167897,,,0.167897
loan1,2,dr,learning_rate:0.1,cover:8:psi:0:dr,0.167117,,,0.167117
loan1,2,ips,learning_rate:0.1,cover:8:psi:0:ips,0.167917,,,0.167917
loan1,2,mtr,learning_rate:0.1,cover:8:psi:0:mtr,0.166477,,,0.166477
loan1,2,dr,learning_rate:0.3,cover:8:psi:0:dr,0.160297,,,0.160297
loan1,2,ips,learning_rate:0.3,cover:8:psi:0:ips,0.166217,,,0.166217
loan1,2,mtr,learning_rate:0.3,cover:8:psi:0:mtr,0.159517,,,0.159517
loan1,2,dr,learning_rate:1.0,cover:8:psi:0:dr,0.150657,,,0.150657
loan1,2,ips,learning_rate:1.0,cover:8:psi:0:ips,0.168997,,,0.168997
loan1,2,mtr,learning_rate:1.0,cover:8:psi:0:mtr,0.141077,,,0.141077
loan1,2,dr,learning_rate:3.0,cover:8:psi:0:dr,0.153937,,,0.153937
loan1,2,ips,learning_rate:3.0,cover:8:psi:0:ips,0.174877,,,0.174877
loan1,2,mtr,learning_rate:3.0,cover:8:psi:0:mtr,0.156777,,,0.156777
loan1,2,dr,learning_rate:10.0,cover:8:psi:0:dr,0.180136,,,0.180136
loan1,2,ips,learning_rate:10.0,cover:8:psi:0:ips,0.183556,,,0.183556
