ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
loan2,10,mtr,learning_rate:0.01,cover:4:psi:1.0:nounif:mtr,657.55,,,657.55
loan2,10,dr,learning_rate:0.03,cover:4:psi:1.0:nounif:dr,661.1,,,661.1
loan2,10,ips,learning_rate:0.03,cover:4:psi:1.0:nounif:ips,660.75,,,660.75
loan2,10,mtr,learning_rate:0.03,cover:4:psi:1.0:nounif:mtr,661.1,,,661.1
loan2,10,dr,learning_rate:0.1,cover:4:psi:1.0:nounif:dr,667.35,,,667.35
loan2,10,ips,learning_rate:0.1,cover:4:psi:1.0:nounif:ips,588.6,,,588.6
loan2,10,mtr,learning_rate:0.1,cover:4:psi:1.0:nounif:mtr,667.45,,,667.45
loan2,10,dr,learning_rate:0.3,cover:4:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:4:psi:1.0:nounif:ips,196.45,,,196.45
loan2,10,mtr,learning_rate:0.3,cover:4:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:4:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:4:psi:1.0:nounif:ips,135.7,,,135.7
loan2,10,mtr,learning_rate:1.0,cover:4:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:4:psi:1.0:nounif:ips,121.45,,,121.45
loan2,10,mtr,learning_rate:3.0,cover:4:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:4:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:4:psi:1.0:nounif:ips,110.2,,,110.2
loan2,10,mtr,learning_rate:10.0,cover:4:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:8:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.001,cover:8:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.001,cover:8:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.003,cover:8:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.003,cover:8:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.003,cover:8:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.01,cover:8:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.01,cover:8:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.01,cover:8:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.03,cover:8:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:8:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:8:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:8:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:8:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.1,cover:8:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:8:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:8:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:8:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:8:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:8:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:8:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:8:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:8:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:8:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:8:psi:0:dr,601.9,,,601.9
loan2,10,ips,learning_rate:10.0,cover:8:psi:0:ips,613.65,,,613.65
loan2,10,mtr,learning_rate:10.0,cover:8:psi:0:mtr,614.8,,,614.8
loan2,10,dr,learning_rate:0.001,cover:8:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,cover:8:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,cover:8:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,cover:8:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,cover:8:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,cover:8:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,cover:8:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,cover:8:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,cover:8:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,cover:8:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:8:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:8:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:8:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:8:psi:0:nounif:ips,279.3,,,279.3
loan2,10,mtr,learning_rate:0.1,cover:8:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:8:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:8:psi:0:nounif:ips,132.5,,,132.5
loan2,10,mtr,learning_rate:0.3,cover:8:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:8:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:8:psi:0:nounif:ips,116.65,,,116.65
loan2,10,mtr,learning_rate:1.0,cover:8:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:8:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:8:psi:0:nounif:ips,114.4,,,114.4
loan2,10,mtr,learning_rate:3.0,cover:8:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:8:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:8:psi:0:nounif:ips,109.2,,,109.2
loan2,10,mtr,learning_rate:10.0,cover:8:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:8:psi:0.01:dr,653.4,,,653.4
loan2,10,ips,learning_rate:0.001,cover:8:psi:0.01:ips,653.4,,,653.4
loan2,10,mtr,learning_rate:0.001,cover:8:psi:0.01:mtr,653.4,,,653.4
loan2,10,dr,learning_rate:0.003,cover:8:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.003,cover:8:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.003,cover:8:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.01,cover:8:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.01,cover:8:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.01,cover:8:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.03,cover:8:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:8:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:8:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:8:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:8:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.1,cover:8:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:8:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:8:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:8:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:8:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:8:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:8:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:8:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:8:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:8:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:8:psi:0.01:dr,597.45,,,597.45
loan2,10,ips,learning_rate:10.0,cover:8:psi:0.01:ips,611.2,,,611.2
loan2,10,mtr,learning_rate:10.0,cover:8:psi:0.01:mtr,618.05,,,618.05
loan2,10,dr,learning_rate:0.001,cover:8:psi:0.01:nounif:dr,665.95,,,665.95
loan2,10,ips,learning_rate:0.001,cover:8:psi:0.01:nounif:ips,665.95,,,665.95
loan2,10,mtr,learning_rate:0.001,cover:8:psi:0.01:nounif:mtr,665.95,,,665.95
loan2,10,dr,learning_rate:0.003,cover:8:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,cover:8:psi:0.01:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,cover:8:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,cover:8:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,cover:8:psi:0.01:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,cover:8:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,cover:8:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:8:psi:0.01:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:8:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:8:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:8:psi:0.01:nounif:ips,274.1,,,274.1
loan2,10,mtr,learning_rate:0.1,cover:8:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:8:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:8:psi:0.01:nounif:ips,140.7,,,140.7
loan2,10,mtr,learning_rate:0.3,cover:8:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:8:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:8:psi:0.01:nounif:ips,124.8,,,124.8
loan2,10,mtr,learning_rate:1.0,cover:8:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:8:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:8:psi:0.01:nounif:ips,107.75,,,107.75
loan2,10,mtr,learning_rate:3.0,cover:8:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:8:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:8:psi:0.01:nounif:ips,112.35,,,112.35
loan2,10,mtr,learning_rate:10.0,cover:8:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:8:psi:0.1:dr,641.45,,,641.45
loan2,10,ips,learning_rate:0.001,cover:8:psi:0.1:ips,641.45,,,641.45
loan2,10,mtr,learning_rate:0.001,cover:8:psi:0.1:mtr,641.45,,,641.45
loan2,10,dr,learning_rate:0.003,cover:8:psi:0.1:dr,649.85,,,649.85
loan2,10,ips,learning_rate:0.003,cover:8:psi:0.1:ips,649.85,,,649.85
loan2,10,mtr,learning_rate:0.003,cover:8:psi:0.1:mtr,649.85,,,649.85
loan2,10,dr,learning_rate:0.01,cover:8:psi:0.1:dr,653.35,,,653.35
loan2,10,ips,learning_rate:0.01,cover:8:psi:0.1:ips,653.4,,,653.4
loan2,10,mtr,learning_rate:0.01,cover:8:psi:0.1:mtr,653.35,,,653.35
loan2,10,dr,learning_rate:0.03,cover:8:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:8:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:8:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:8:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:8:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.1,cover:8:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:8:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:8:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:8:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:8:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:8:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:8:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:8:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:8:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:8:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:8:psi:0.1:dr,597.65,,,597.65
loan2,10,ips,learning_rate:10.0,cover:8:psi:0.1:ips,611.6,,,611.6
loan2,10,mtr,learning_rate:10.0,cover:8:psi:0.1:mtr,618.05,,,618.05
loan2,10,dr,learning_rate:0.001,cover:8:psi:0.1:nounif:dr,651.95,,,651.95
loan2,10,ips,learning_rate:0.001,cover:8:psi:0.1:nounif:ips,652.0,,,652.0
loan2,10,mtr,learning_rate:0.001,cover:8:psi:0.1:nounif:mtr,651.95,,,651.95
loan2,10,dr,learning_rate:0.003,cover:8:psi:0.1:nounif:dr,657.6,,,657.6
loan2,10,ips,learning_rate:0.003,cover:8:psi:0.1:nounif:ips,657.55,,,657.55
loan2,10,mtr,learning_rate:0.003,cover:8:psi:0.1:nounif:mtr,657.65,,,657.65
loan2,10,dr,learning_rate:0.01,cover:8:psi:0.1:nounif:dr,665.95,,,665.95
loan2,10,ips,learning_rate:0.01,cover:8:psi:0.1:nounif:ips,665.9,,,665.9
loan2,10,mtr,learning_rate:0.01,cover:8:psi:0.1:nounif:mtr,666.1,,,666.1
loan2,10,dr,learning_rate:0.03,cover:8:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:8:psi:0.1:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:8:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:8:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:8:psi:0.1:nounif:ips,281.1,,,281.1
loan2,10,mtr,learning_rate:0.1,cover:8:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:8:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:8:psi:0.1:nounif:ips,158.6,,,158.6
loan2,10,mtr,learning_rate:0.3,cover:8:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:8:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:8:psi:0.1:nounif:ips,144.3,,,144.3
loan2,10,mtr,learning_rate:1.0,cover:8:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:8:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:8:psi:0.1:nounif:ips,108.2,,,108.2
loan2,10,mtr,learning_rate:3.0,cover:8:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:8:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:8:psi:0.1:nounif:ips,112.8,,,112.8
loan2,10,mtr,learning_rate:10.0,cover:8:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:8:psi:1.0:dr,639.9,,,639.9
loan2,10,ips,learning_rate:0.001,cover:8:psi:1.0:ips,640.2,,,640.2
loan2,10,mtr,learning_rate:0.001,cover:8:psi:1.0:mtr,639.9,,,639.9
loan2,10,dr,learning_rate:0.003,cover:8:psi:1.0:dr,640.45,,,640.45
loan2,10,ips,learning_rate:0.003,cover:8:psi:1.0:ips,640.0,,,640.0
loan2,10,mtr,learning_rate:0.003,cover:8:psi:1.0:mtr,640.45,,,640.45
loan2,10,dr,learning_rate:0.01,cover:8:psi:1.0:dr,641.9,,,641.9
loan2,10,ips,learning_rate:0.01,cover:8:psi:1.0:ips,641.45,,,641.45
loan2,10,mtr,learning_rate:0.01,cover:8:psi:1.0:mtr,641.9,,,641.9
loan2,10,dr,learning_rate:0.03,cover:8:psi:1.0:dr,649.85,,,649.85
loan2,10,ips,learning_rate:0.03,cover:8:psi:1.0:ips,649.85,,,649.85
loan2,10,mtr,learning_rate:0.03,cover:8:psi:1.0:mtr,649.85,,,649.85
loan2,10,dr,learning_rate:0.1,cover:8:psi:1.0:dr,653.35,,,653.35
loan2,10,ips,learning_rate:0.1,cover:8:psi:1.0:ips,653.35,,,653.35
loan2,10,mtr,learning_rate:0.1,cover:8:psi:1.0:mtr,653.4,,,653.4
loan2,10,dr,learning_rate:0.3,cover:8:psi:1.0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:8:psi:1.0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:8:psi:1.0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:8:psi:1.0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:8:psi:1.0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:8:psi:1.0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:8:psi:1.0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:8:psi:1.0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:8:psi:1.0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:8:psi:1.0:dr,599.3,,,599.3
loan2,10,ips,learning_rate:10.0,cover:8:psi:1.0:ips,613.95,,,613.95
loan2,10,mtr,learning_rate:10.0,cover:8:psi:1.0:mtr,618.05,,,618.05
loan2,10,dr,learning_rate:0.001,cover:8:psi:1.0:nounif:dr,653.25,,,653.25
loan2,10,ips,learning_rate:0.001,cover:8:psi:1.0:nounif:ips,653.25,,,653.25
loan2,10,mtr,learning_rate:0.001,cover:8:psi:1.0:nounif:mtr,653.25,,,653.25
loan2,10,dr,learning_rate:0.003,cover:8:psi:1.0:nounif:dr,652.55,,,652.55
loan2,10,ips,learning_rate:0.003,cover:8:psi:1.0:nounif:ips,652.55,,,652.55
loan2,10,mtr,learning_rate:0.003,cover:8:psi:1.0:nounif:mtr,652.55,,,652.55
loan2,10,dr,learning_rate:0.01,cover:8:psi:1.0:nounif:dr,651.75,,,651.75
loan2,10,ips,learning_rate:0.01,cover:8:psi:1.0:nounif:ips,652.5,,,652.5
loan2,10,mtr,learning_rate:0.01,cover:8:psi:1.0:nounif:mtr,651.75,,,651.75
loan2,10,dr,learning_rate:0.03,cover:8:psi:1.0:nounif:dr,657.85,,,657.85
loan2,10,ips,learning_rate:0.03,cover:8:psi:1.0:nounif:ips,657.2,,,657.2
loan2,10,mtr,learning_rate:0.03,cover:8:psi:1.0:nounif:mtr,657.9,,,657.9
loan2,10,dr,learning_rate:0.1,cover:8:psi:1.0:nounif:dr,666.2,,,666.2
loan2,10,ips,learning_rate:0.1,cover:8:psi:1.0:nounif:ips,623.0,,,623.0
loan2,10,mtr,learning_rate:0.1,cover:8:psi:1.0:nounif:mtr,666.2,,,666.2
loan2,10,dr,learning_rate:0.3,cover:8:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:8:psi:1.0:nounif:ips,224.55,,,224.55
loan2,10,mtr,learning_rate:0.3,cover:8:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:8:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:8:psi:1.0:nounif:ips,176.6,,,176.6
loan2,10,mtr,learning_rate:1.0,cover:8:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:8:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:8:psi:1.0:nounif:ips,137.7,,,137.7
loan2,10,mtr,learning_rate:3.0,cover:8:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:8:psi:1.0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:8:psi:1.0:nounif:ips,123.3,,,123.3
loan2,10,mtr,learning_rate:10.0,cover:8:psi:1.0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:16:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.001,cover:16:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.001,cover:16:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.003,cover:16:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.003,cover:16:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.003,cover:16:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.01,cover:16:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.01,cover:16:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.01,cover:16:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.03,cover:16:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:16:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:16:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:16:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:16:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.1,cover:16:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:16:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:16:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:16:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:16:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:16:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:16:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:16:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:16:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:16:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:16:psi:0:dr,599.45,,,599.45
loan2,10,ips,learning_rate:10.0,cover:16:psi:0:ips,613.65,,,613.65
loan2,10,mtr,learning_rate:10.0,cover:16:psi:0:mtr,638.25,,,638.25
loan2,10,dr,learning_rate:0.001,cover:16:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,cover:16:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,cover:16:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,cover:16:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,cover:16:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,cover:16:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,cover:16:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,cover:16:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,cover:16:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,cover:16:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:16:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:16:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:16:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:16:psi:0:nounif:ips,280.55,,,280.55
loan2,10,mtr,learning_rate:0.1,cover:16:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:16:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:16:psi:0:nounif:ips,132.6,,,132.6
loan2,10,mtr,learning_rate:0.3,cover:16:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:16:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:16:psi:0:nounif:ips,110.0,,,110.0
loan2,10,mtr,learning_rate:1.0,cover:16:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:16:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:16:psi:0:nounif:ips,109.35,,,109.35
loan2,10,mtr,learning_rate:3.0,cover:16:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:16:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:16:psi:0:nounif:ips,110.25,,,110.25
loan2,10,mtr,learning_rate:10.0,cover:16:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:16:psi:0.01:dr,653.45,,,653.45
loan2,10,ips,learning_rate:0.001,cover:16:psi:0.01:ips,653.45,,,653.45
loan2,10,mtr,learning_rate:0.001,cover:16:psi:0.01:mtr,653.45,,,653.45
loan2,10,dr,learning_rate:0.003,cover:16:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.003,cover:16:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.003,cover:16:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.01,cover:16:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.01,cover:16:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.01,cover:16:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.03,cover:16:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:16:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:16:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:16:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:16:psi:0.01:ips,653.9,,,653.9
